Input,Target,Prediction
gate give stone / altar to peace temple king offering above,king to give offering above stone peace / altar temple gate,king to give offering above stone peace / altar temple gate
peace / king good make do people to / above city / heart satisfy beautiful,king to do / make peace / satisfy heart above beautiful / good people city,king to do / make peace / satisfy heart above beautiful / good people city
horned (to mountain above desert hill snake be) hare viper,desert hare (to be) horned viper snake above hill mountain,desert hare (to be) horned viper snake above hill mountain
make writing / / papyrus city behind stone scroll to above scribe / town / back scribe do house,scribe to do / make writing / scribe above papyrus scroll behind / back stone house city / town,scribe to do / make writing / scribe above papyrus scroll behind / back stone house city / town
man old sit beneath sky,old man sit beneath sky,old man sit beneath sky
behind hill fire back / mountain desert storm above road,storm fire above mountain behind / back desert hill road,storm fire above mountain behind / back desert hill road
great gate behind mighty people road city / back emerge / above temple,people emerge above gate behind / back great / mighty city road temple,people emerge above gate behind / back great / mighty city road temple
see man / scarab life become,man see scarab / become life,man see scarab / become life
/ youth example) sees as (or like mother / star good beautiful,mother sees youth like / as (or example) beautiful / good star,mother sees youth like / as (or example) beautiful / good star
beautiful woman house man good heart seated / sees,seated man sees beautiful / good woman house heart,seated man sees beautiful / good woman house heart
city book / / stool scribe writing scroll scribe mat papyrus house above,scribe writing / scribe papyrus scroll book above stool / mat house city,scribe writing / scribe papyrus scroll book above stool / mat house city
create god water river life ripple,god create life water ripple river,god create life water ripple river
milk ka (spirit) sweet eat loaf / of / bread speak drink,ka (spirit) eat / drink / speak loaf of bread milk sweet,ka (spirit) eat / drink / speak loaf of bread milk sweet
basket rope of house gate (lord / above all) coil board senet,senet board coil of rope basket (lord / all) above house gate,senet board coil of rope basket (lord / all) above house gate
/ make behind to jar do milk offering back jar / servant god,servant to do / make offering jar milk jar behind / back god,servant to do / make offering jar milk jar behind / back god
mighty above / god horizon deity star (ba) soul sky emerge great sees,god / deity sees soul (ba) emerge above sky horizon star great mighty,god / deity sees soul (ba) emerge above sky horizon star great / mighty
/ above / pellet woman speak house eat grain basket drink sweet /,woman eat / drink / speak sweet grain / pellet above basket house,woman eat / drink / speak sweet grain / pellet above basket house
soul star (ba) with travel sun,soul (ba) travel with sun star,soul (ba) travel with sun star
